Training score,Validation score,Testing score,Task,Dataset,Network,Method,p,q,gamma
0.8687609479110338,0.24164160722764016,0.5618840887113064,DOID:1934,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.8195235076484,-0.0758250514077175,-0.5322622648600239,DOID:2018,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.9295259052024847,0.1394668385861897,0.3126535134331286,DOID:2256,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.3676784427093417,0.7544750533829527,0.9095271294502575,DOID:2355,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.949460901295386,0.3763589269424975,0.1870375530675089,DOID:2531,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.9949099158225448,0.5568770824282381,0.7240361536631565,DOID:263,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.6466866670362541,-0.01767792043937069,0.0035467969838286722,DOID:2723,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.709416379220059,1.026991347677225,1.3386165762974813,DOID:2786,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.6442974779640984,0.11215809405923471,1.0850238255776767,DOID:289,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.47975155764841687,0.3059756034158655,0.3208357802105595,DOID:2952,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.8053589219613853,0.3012206082673009,1.2006783038465934,DOID:2978,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.5564868906216757,0.11245545579890795,0.18029987228657732,DOID:2994,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.8888382160836014,0.7233853397554255,0.32188762268271665,DOID:303,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.35916393968731614,-0.11631975276570401,0.2512541229851765,DOID:3146,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.7010939031680365,1.262651979529351,0.9548491765558751,DOID:3312,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.8913693554376669,0.6117474267691201,0.02954722267104229,DOID:3393,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.6838191851657962,0.1736391700921044,0.40183158918547945,DOID:345,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.7549083671301954,0.5670663825121964,0.001723910436063386,DOID:3463,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.7987602391710914,-0.11150524586793677,-0.12152842562712612,DOID:3571,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
1.1467426004666834,0.7139061676385519,2.5551688292440455,DOID:3620,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
1.8171157412135621,1.7462471970042612,1.8289859720285937,DOID:3650,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.3856477333513915,0.4422122387507386,0.9030089902203975,DOID:374,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.536837063262602,0.08959038315824698,0.5217947332199211,DOID:381,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.5332750022816317,0.5892507757427372,1.388865376899095,DOID:3891,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.6953895181444063,0.3279512122606383,0.10444827642156679,DOID:403,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
1.5256930606756116,0.37153214318666333,0.8561890184435879,DOID:4079,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.923016785134303,-0.09167783709570897,0.0475124101113054,DOID:4159,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.9285846094337308,-0.029679235285166642,-0.004094974836691266,DOID:417,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.45147820816236994,0.22592268674903412,0.7401519175335847,DOID:421,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.3943931362542014,0.5926902447389664,0.8051208303250905,DOID:423,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.3845381567082009,0.579825567338371,1.549625151486803,DOID:480,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
1.6537352637888154,0.7194041847607817,-0.30205292122729466,DOID:4866,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.6634796135111016,0.46503924815959274,0.7877047571838452,DOID:4964,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.974433998596273,0.09269786754968938,2.4372348902296497,DOID:50,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
1.1928824899430428,0.06883943566958926,-0.23264182866944821,DOID:5082,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.841800753463674,1.5149809312193985,0.5727648498288131,DOID:5418,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.5850071295734349,-0.20162921498400288,-0.06838600961998098,DOID:5679,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
1.032750573948833,-0.013679572299049493,1.0381023926237376,DOID:6000,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.6993007638744577,0.3098450188261656,1.8242958959480262,DOID:6050,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.5302316704896533,0.42104192382076083,0.2866529851938185,DOID:607,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.925160819752565,2.707941248546869,1.4056761469603276,DOID:6498,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.8572091973493083,0.24537686828326993,0.9768928513014761,DOID:680,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
1.7379883923098696,2.164707415534837,1.8990792491468393,DOID:700,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
1.2374207224768987,1.1491359733221762,1.4053148173659258,DOID:7148,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
1.541746179047928,-0.19418603257378117,0.23569850802722436,DOID:7327,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.8679537978732487,0.3557197518110166,0.6152292300001516,DOID:76,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.5985240904161111,1.064043120862753,2.0085092679893113,DOID:767,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
2.408387427001846,2.4075623420741827,3.3093261525360367,DOID:8469,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.7551606575675599,0.6280411569020485,0.8636605243526388,DOID:848,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.7747888126447607,0.6988963980351877,0.3770377136176923,DOID:898,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
1.047545049947476,0.8732912643655832,1.394200280758768,DOID:9252,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
1.0898296594660624,0.3357885889444076,1.1364202380326707,DOID:934,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.5209198793377772,1.325214884141741,0.19900639585528582,DOID:9351,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
1.6318804890410283,1.404522304555391,1.0537802865174268,DOID:9406,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.7260479173407393,0.17024495565349584,0.5461344512321001,DOID:9455,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.562806511775326,-0.27924352940867486,3.228428494753716,DOID:974,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
1.0913926143561707,-0.2938711162976664,-0.5222446615186928,DOID:9741,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.7127961334623811,0.5785088966469365,1.1782771318207292,DOID:9837,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
1.2072798432225422,1.6327555215421097,1.3342620549453417,DOID:9884,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
1.5240547904156598,0.6033337746553338,0.6403091895011215,DOID:9975,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
0.7025645049354797,1.9593541973980435,1.7095699818406218,DOID:9993,DisGeNet,HumanBase-global,Node2vec,0.01,0.01,0
1.268076038194316,0.43418279220094785,0.2706955135318077,GO:0000725,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
1.6943862228454936,1.4014210571814294,0.6604569269012169,GO:0001676,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
1.796661528578522,0.8890139451236804,1.4662800795163933,GO:0006261,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.9293428364324196,0.18040733806422,0.2679997070097463,GO:0006302,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.670357010466653,0.661400660167129,0.8280733162583019,GO:0006333,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
1.2750401603326753,1.5611367866416153,2.2854775062235975,GO:0006364,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
1.0342822785011159,0.9081210718081791,0.35788911440423626,GO:0006402,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
1.5901461106531203,2.1960584240574383,3.82226419149813,GO:0006414,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.7748610589641414,0.9053294960588958,0.6881143484455368,GO:0006470,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
2.0537642883843823,1.6423112987497808,0.9279866871392116,GO:0006473,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
1.1213528022997508,0.8934447345326024,0.450421320547428,GO:0006479,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.5583271976719932,1.5550225369745885,0.13371497660924098,GO:0006486,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.9052621664340263,0.29615143394148297,-0.09442634920563675,GO:0006497,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
1.6068111526742517,0.8916252835098311,-0.1092111592871146,GO:0006611,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.5270097820340657,0.19643949146903353,-0.07728918496993332,GO:0006650,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
1.7842551264737623,1.8697562436498762,3.70215418248456,GO:0006805,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
2.5874646589865167,2.087431276705153,1.3192140182784138,GO:0006813,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
1.6525991018329298,0.1402962537821493,0.9283253435913339,GO:0006816,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.767583557031255,1.5606836613218062,2.9329644528715595,GO:0006865,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.9741565447985745,1.059724750755037,1.0111535252965773,GO:0006888,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.7612309909476301,0.1244946115388882,0.2826475235519907,GO:0006979,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.582702132552372,0.28026468742993066,-0.07698848218185016,GO:0006986,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.5040714903490482,0.525304828769851,1.1403408593491728,GO:0007030,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.21589062213695062,-0.06064899740394365,-0.020839388583871778,GO:0007033,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.8118929382164253,0.6965476340255632,0.6520717769244966,GO:0007051,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
2.6420353779762618,2.7610849096377854,1.9215714688903487,GO:0007268,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
2.1063419338118607,0.8523335859311214,1.7118786646702713,GO:0008033,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.7825526903341852,0.02982993640597612,0.25506072591607076,GO:0009062,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
1.5525195000632879,1.541041175946433,-0.19163396991613765,GO:0009168,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.752585840111723,1.3076171156098446,1.3131666873594874,GO:0010038,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
1.5423534100877083,0.5470561153195544,2.2353026769949085,GO:0010498,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.5258022449492306,-0.08702449624974468,0.30969965345192546,GO:0010970,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
1.0675943917284747,0.6143332319323076,2.7195965691923405,GO:0015893,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.6995388736926932,0.784413688125821,0.7296746484876543,GO:0016050,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.3579462186600789,0.020353352109419687,0.4348369453313913,GO:0016236,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
1.4042737451536988,1.4609224806225103,1.4239409865161838,GO:0022618,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.434144674377856,0.6247523639281439,0.5297206474107916,GO:0030148,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.5320114029752754,-0.1661844447090102,-0.1760236521202627,GO:0042147,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
1.0091564646557676,3.045452789197109,1.785818654242762,GO:0043588,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
1.4024491507508514,1.6908736372969217,2.4859367250713973,GO:0045333,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
1.0258577677002576,-0.13092892069680137,0.21829806516412484,GO:0046496,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
1.318037642235868,2.3031594707767624,3.204192106233513,GO:0046777,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
1.3343487773168032,2.5965290311270106,3.1469287708005673,GO:0048812,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.9482209847223386,0.29016807350783624,0.2100322180409357,GO:0050821,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.7739218880865353,0.3838995809403414,0.8636676136698487,GO:0090150,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
1.7292793625009706,1.6055920295372013,3.24629907117347,GO:0097190,GOBP,HumanBase-global,Node2vec,0.01,0.01,0
0.8269653847615752,1.4398795336377928,0.7222016340704698,DOID:0050534,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.8546413004431923,0.527386492081104,0.19738593780948238,DOID:0050565,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
1.0729196227175204,0.5046535110786204,0.6212463127742738,DOID:0050567,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.8730375188407116,-0.21962007749255244,-0.1721517900177905,DOID:0050700,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.5020178647638127,0.6581224148406474,0.2523729554912413,DOID:0050888,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.8469504950171021,-0.07791605700276003,0.24095945911366926,DOID:0050889,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.5660414078840441,0.6165243182386357,0.6650941258572306,DOID:0060260,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.5853774837935606,-0.049036754624642916,0.5851326310395496,DOID:10124,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.9410397114349834,1.9444312942636466,1.579726770442473,DOID:10126,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.3358152300581752,1.728062172002649,1.2482488889472372,DOID:10141,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.8307152821285302,0.0582700430126145,0.05686291357387712,DOID:10155,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
1.2279991610253223,0.03662711106909457,0.20813188263111754,DOID:1037,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.5400846356664032,0.3466322943308867,0.1154263220580298,DOID:10584,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
1.4081685337180136,0.7489790132139127,0.162560872446022,DOID:10629,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.8741468772963708,0.24889663874325865,0.3613326082664342,DOID:1074,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
1.015974978566232,0.08663235077844592,-0.20980011278493202,DOID:10763,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.8281603091632476,0.392022362148201,0.34107814258850827,DOID:10952,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.5188798878411618,0.07490364239685422,-0.35584883020705604,DOID:110,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
1.2360964923428528,0.24713498816432605,0.4241303664070124,DOID:1100,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.9148456160744585,0.2785976487715501,0.06672533543037452,DOID:11383,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.8866651910404625,0.9250896078184001,0.37319322213792333,DOID:11612,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.7869721195073719,0.01799055214051929,0.023693009703571948,DOID:11836,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
1.3918626324469612,0.29170232889906783,1.49613372269421,DOID:120,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.9942539844726804,0.6374678410503949,0.14529671618509055,DOID:1205,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.8872096106656555,-0.01217814175971655,0.748116044321172,DOID:12336,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.6242302120699937,0.441678582049898,0.25907620643637946,DOID:1247,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.46717344504481206,0.392259567957006,0.49893252313680986,DOID:1279,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.8700539073816137,-0.5415327487377644,0.585893282846222,DOID:12798,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.6802056527989322,0.5371720918827423,0.9380743988916445,DOID:12849,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
1.0157486651070804,0.0023524181198868693,0.4117561222049889,DOID:1324,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.8138122059745132,0.8549518508201007,0.7175075559337741,DOID:1425,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.8961069470381359,0.36458335688122145,-0.27936453863643784,DOID:1432,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.6678131129151836,0.4118496494837436,1.0516044434111214,DOID:1443,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.5669030437037295,0.781552310392917,0.5447004662320946,DOID:161,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.8740071713833164,0.8330245692389631,0.3067056889517413,DOID:1657,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
1.0315614681705094,0.446791417274504,0.22080104772665807,DOID:1682,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.7530815131851719,0.08546579174610835,0.31103532684683804,DOID:1686,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
1.2548805409981791,0.16841560119456644,1.10443102615491,DOID:1790,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.5642122393434122,0.4831850252807096,0.6981268630640686,DOID:1891,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.740873592098052,-0.2943041839292488,-0.0459442951657008,DOID:1923,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.7058087314606053,0.5086731345721787,0.3137412811627929,DOID:1924,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.8384417487811326,0.3438149636313218,0.41109324387884066,DOID:1934,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.6155304519505633,1.306760085860556,1.5306450870914894,DOID:2018,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.9326670979332472,-0.04247934998973577,0.34409618484184334,DOID:2256,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.3357903164561601,0.8490702754675237,0.8445001381861236,DOID:2355,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.9864937037122763,0.2077748643484564,0.16463623613688969,DOID:2531,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
1.0786481438281226,0.32660456897211865,0.598259723514633,DOID:263,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.6148265582124923,-0.0038255825684446257,0.4286348900903526,DOID:2723,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.6650853635960093,0.9605602237068033,0.9917208305496805,DOID:2786,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.6483270989944738,0.2644905510233865,1.377673431594835,DOID:289,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.4650150896444789,0.25529743075538364,0.2428551705936531,DOID:2952,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.8471906915963231,0.7292075250813235,1.137749842441987,DOID:2978,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.6098079297058401,0.13858127114851093,0.2469676372031931,DOID:2994,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.850325225293926,0.8618391461737434,0.31455724623914677,DOID:303,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.3497237185464397,-0.1593404166364186,0.2141281020911817,DOID:3146,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.8278343986046524,1.3260190802452698,1.2154175560109688,DOID:3312,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.852350842128721,0.488305642566135,0.2183400353055084,DOID:3393,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.6889810981873703,0.27406495683643317,0.5423766879666742,DOID:345,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.8293661057709101,0.4074406772878736,-0.038581254692019874,DOID:3463,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.7935894909964789,-0.09377327339477554,-0.04073674617118753,DOID:3571,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
1.2061693272090352,0.5747375736728184,3.572671582232515,DOID:3620,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
1.7776981793541495,1.7739319270388212,1.5870887706664851,DOID:3650,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.33975854815115053,0.5508226458467258,1.0827711455730957,DOID:374,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.6500343780243478,-0.059328155996881494,0.051061735274171884,DOID:381,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.6021984253545472,0.6414494242573081,1.6066390787184073,DOID:3891,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.7433709955684774,0.43647880304320014,0.43389411809637735,DOID:403,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
1.4473216412684857,0.5203881943410972,0.902839447161102,DOID:4079,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
0.8840387266976175,-0.04335473604346125,0.01463747097789352,DOID:4159,DisGeNet,HumanBase-global,Node2vec,0.01,0.05,0
