Training score,Validation score,Testing score,Task,Dataset,Network,Method
0.8127507938941507,1.4863773112810446,0.25642510251849093,DOID:6000,DisGeNet,HumanBase-global,gcn
0.7486373434124542,2.2866297655983865,0.38126676465856224,DOID:9351,DisGeNet,HumanBase-global,gcn
0.42243049545609457,-0.1102534087065915,-0.35213713143824205,DOID:1247,DisGeNet,HumanBase-global,gcn
1.0583306766959322,0.8309789833745385,1.718656952397994,DOID:2786,DisGeNet,HumanBase-global,gcn
0.7241414567492193,0.18649766518251126,1.0716083657361932,DOID:0050700,DisGeNet,HumanBase-global,gcn
0.9469383520489935,0.9854186157057734,1.2275987845676104,DOID:480,DisGeNet,HumanBase-global,gcn
1.2647580465506991,0.3682999293920719,1.5429725744792138,DOID:3620,DisGeNet,HumanBase-global,gcn
0.6528285894072499,0.4807598836477066,1.085464463958239,DOID:6050,DisGeNet,HumanBase-global,gcn
0.9552928482017358,0.5392375122764461,0.9203148552771817,DOID:9837,DisGeNet,HumanBase-global,gcn
0.9924010273335244,0.38925241876773997,0.19257756848950153,DOID:1682,DisGeNet,HumanBase-global,gcn
0.9674015105742343,0.14901454984268792,0.13524515564249368,DOID:2256,DisGeNet,HumanBase-global,gcn
0.5497760287251651,0.40864561889664763,0.49989977172238775,DOID:10952,DisGeNet,HumanBase-global,gcn
0.8707862769967152,-0.00028681825490898904,0.004765100320495003,DOID:11383,DisGeNet,HumanBase-global,gcn
0.578824134477179,0.16746971357336046,0.29194325006583277,DOID:161,DisGeNet,HumanBase-global,gcn
0.8285071616438144,0.06513243155358239,0.5399801567047757,DOID:1934,DisGeNet,HumanBase-global,gcn
0.5564493492097347,0.26944102565102235,0.5033512407571294,DOID:10124,DisGeNet,HumanBase-global,gcn
1.0858992559709086,1.0720375212914246,1.3505925518391217,DOID:1891,DisGeNet,HumanBase-global,gcn
1.2699166570813096,0.3225377260618308,0.07995022002243275,DOID:0060260,DisGeNet,HumanBase-global,gcn
0.5917634463833559,0.4679851127627406,0.9260964473022275,DOID:1924,DisGeNet,HumanBase-global,gcn
1.191162102507998,0.2390733464175201,0.8840546335853239,DOID:0050567,DisGeNet,HumanBase-global,gcn
0.8423849842102735,0.2714691835218553,0.6618505176181595,DOID:3891,DisGeNet,HumanBase-global,gcn
0.4248694600687391,0.27732385115972713,0.021691090216252425,DOID:9455,DisGeNet,HumanBase-global,gcn
1.1830890565822987,0.24747397090085896,0.11466466009822238,DOID:263,DisGeNet,HumanBase-global,gcn
0.9265728489150945,0.028272500000667652,0.42538750838246614,DOID:1205,DisGeNet,HumanBase-global,gcn
0.4905775838510311,0.4981461358891116,0.38250567431439136,DOID:381,DisGeNet,HumanBase-global,gcn
1.5472304858528814,0.7122522775560469,0.20609793000091764,DOID:120,DisGeNet,HumanBase-global,gcn
0.7864324404451948,0.47854453207843495,-0.20515727231407832,DOID:289,DisGeNet,HumanBase-global,gcn
1.10680161665038,0.31917207735174635,2.1512955356090373,DOID:50,DisGeNet,HumanBase-global,gcn
1.156701005220779,0.6432562311221837,-0.05032997133875574,DOID:1324,DisGeNet,HumanBase-global,gcn
1.0010937494718368,0.15667952312303085,0.38139655739815975,DOID:5082,DisGeNet,HumanBase-global,gcn
0.781740553835039,0.08482098401667039,0.6337818503521866,DOID:934,DisGeNet,HumanBase-global,gcn
0.99842255424512,0.8108500139538033,0.3845161640551918,DOID:680,DisGeNet,HumanBase-global,gcn
0.656717235173183,-0.18522116674897499,0.5792133892020651,DOID:0050888,DisGeNet,HumanBase-global,gcn
0.9781306541833381,0.4200484134268362,0.4242537627818649,DOID:10584,DisGeNet,HumanBase-global,gcn
0.38366014743259014,0.15632958106035497,0.48758787840181395,DOID:1432,DisGeNet,HumanBase-global,gcn
1.5932057169831046,0.04215389407628488,0.5005092717296031,DOID:1100,DisGeNet,HumanBase-global,gcn
0.522048876070691,0.07643509595329295,2.4874107431437102,DOID:421,DisGeNet,HumanBase-global,gcn
0.8405446324876955,-0.0071597579742935435,0.061023478142732936,DOID:11836,DisGeNet,HumanBase-global,gcn
1.1224118062208222,0.09711948257663855,1.4349610752173712,DOID:7148,DisGeNet,HumanBase-global,gcn
1.1958230564686914,0.3129349360146876,0.6144957694745974,DOID:1037,DisGeNet,HumanBase-global,gcn
1.1221639392560403,1.0521697307101532,0.6244604389022653,DOID:11612,DisGeNet,HumanBase-global,gcn
0.6367407209335909,-0.01011774878846162,1.2678589352796827,DOID:5418,DisGeNet,HumanBase-global,gcn
0.653187055288166,0.26223944161295276,0.7948862163208528,DOID:1686,DisGeNet,HumanBase-global,gcn
0.7189254374228011,0.012760552391116144,0.5085638615374042,DOID:1074,DisGeNet,HumanBase-global,gcn
1.3299112880797752,0.6133823769357719,0.4436669272383003,DOID:4079,DisGeNet,HumanBase-global,gcn
0.843896872894746,0.508388931117457,1.2178994198869213,DOID:767,DisGeNet,HumanBase-global,gcn
0.943977220598431,0.7322531272922992,-0.08845127923237253,DOID:9975,DisGeNet,HumanBase-global,gcn
1.6144926196577778,0.5685854675124971,0.5812334150629653,DOID:10629,DisGeNet,HumanBase-global,gcn
3.259163592752233,1.655145088265276,0.5731038022870998,DOID:700,DisGeNet,HumanBase-global,gcn
0.7361017711245484,0.18672321879091727,1.2298243547141716,DOID:9741,DisGeNet,HumanBase-global,gcn
2.56391426529475,1.7776154003301952,0.4164550563719486,DOID:3650,DisGeNet,HumanBase-global,gcn
1.4142281302611381,0.2130647122495483,1.560609782636162,DOID:1790,DisGeNet,HumanBase-global,gcn
1.1085574582820008,1.3685335518321198,0.14465803162623636,DOID:974,DisGeNet,HumanBase-global,gcn
1.0276197417299249,0.49688995876502207,1.1829036250808316,DOID:3146,DisGeNet,HumanBase-global,gcn
1.4167432687499621,1.19133376121199,1.4503965619711012,DOID:9252,DisGeNet,HumanBase-global,gcn
1.0048188757342662,0.22295841600442165,0.2635743215515602,DOID:1657,DisGeNet,HumanBase-global,gcn
0.6483964115465004,0.44529374635789326,1.4702411895275351,DOID:10141,DisGeNet,HumanBase-global,gcn
0.7970270656734959,0.6582953566736629,0.33071016443381107,DOID:0060262,DisGeNet,HumanBase-global,gcn
1.0820679628385637,0.28994923301769,1.0257941824225512,DOID:1425,DisGeNet,HumanBase-global,gcn
0.6132644088723007,1.5702637052097579,1.2494079971802847,DOID:2978,DisGeNet,HumanBase-global,gcn
1.1324876780771083,0.12375492416807927,-0.3417919679354075,DOID:7327,DisGeNet,HumanBase-global,gcn
0.9152885662194952,0.5528831438812742,0.05371398382586203,DOID:6498,DisGeNet,HumanBase-global,gcn
0.998809071489969,0.45109402411980615,-0.3582011557863698,DOID:9884,DisGeNet,HumanBase-global,gcn
1.4741981839772857,0.7434389436065392,1.3928894258266902,DOID:1923,DisGeNet,HumanBase-global,gcn
1.2376224908585383,0.7485407695446715,1.4895742559205294,DOID:9993,DisGeNet,HumanBase-global,gcn
1.6340332406777054,0.5984765656303751,1.1798606563310188,DOID:12336,DisGeNet,HumanBase-global,gcn
1.43583087426356,0.3931608468524316,1.1627812801327835,DOID:4866,DisGeNet,HumanBase-global,gcn
3.712129457945381,2.623616563658979,1.7800813066318508,DOID:0050565,DisGeNet,HumanBase-global,gcn
1.5447441091212988,1.5918532441677407,1.5751151871859572,DOID:9406,DisGeNet,HumanBase-global,gcn
1.1548406532165685,0.13955454783482096,0.824583145291556,DOID:0050534,DisGeNet,HumanBase-global,gcn
0.5355994736290026,0.029037030261275278,0.933070518912413,DOID:2018,DisGeNet,HumanBase-global,gcn
1.3878903785714105,0.1849757028394508,0.6800214562182952,DOID:607,DisGeNet,HumanBase-global,gcn
1.9470735570341633,1.7247729067591864,1.0183640634272042,DOID:12798,DisGeNet,HumanBase-global,gcn
1.8929313030576802,0.5983361884643978,0.5165350706844869,DOID:0050889,DisGeNet,HumanBase-global,gcn
0.79206461083572,0.7297497482842978,-0.2556797204167572,DOID:898,DisGeNet,HumanBase-global,gcn
1.0423790021732762,-0.03030207927588104,0.9113883743487666,DOID:10126,DisGeNet,HumanBase-global,gcn
2.395528356055467,0.5457536983053679,0.7820020836859112,DOID:8469,DisGeNet,HumanBase-global,gcn
0.7398130873472916,0.16184188362519322,0.05996890347997175,DOID:4964,DisGeNet,HumanBase-global,sage
0.7878387120820625,0.5030155486551864,0.43419113738490134,DOID:3463,DisGeNet,HumanBase-global,sage
0.493796901433771,0.23510480051563412,0.189354462767239,DOID:1279,DisGeNet,HumanBase-global,sage
0.5357410084562799,0.3050197222068109,0.7302532756698663,DOID:2994,DisGeNet,HumanBase-global,sage
0.8314639038307837,0.3011952290871851,0.46531953833374884,DOID:303,DisGeNet,HumanBase-global,sage
0.7780049681143211,0.7613954299879452,0.6959354657466323,DOID:3312,DisGeNet,HumanBase-global,sage
0.7237042954452804,0.37955416862594854,0.2385889962350799,DOID:345,DisGeNet,HumanBase-global,sage
0.9725410729807453,0.0639241779393381,0.28304128985002186,DOID:2531,DisGeNet,HumanBase-global,sage
0.704304468001379,0.16475453274864207,0.30057422024511005,DOID:403,DisGeNet,HumanBase-global,sage
0.4380537628339569,0.4196828649683228,0.7133743338820571,DOID:2952,DisGeNet,HumanBase-global,sage
0.7559467463737867,0.36588621051658093,0.4125237023431095,DOID:1443,DisGeNet,HumanBase-global,sage
0.6241154952556771,0.42943713784685084,1.3290132204356062,DOID:423,DisGeNet,HumanBase-global,sage
0.5219374708872071,1.0680531767349033,0.7843207946857315,DOID:76,DisGeNet,HumanBase-global,sage
0.7506708769857289,1.0637824811881234,-0.2835695246514254,DOID:10763,DisGeNet,HumanBase-global,sage
0.7259391917893231,0.4747768714668108,0.45154852585496563,DOID:5679,DisGeNet,HumanBase-global,sage
0.8908847533195464,0.41930700905413776,-0.06051241040173202,DOID:10155,DisGeNet,HumanBase-global,sage
0.6694950603335029,0.5898402728039942,0.13476628448143974,DOID:3393,DisGeNet,HumanBase-global,sage
0.34978582726307755,0.11924777393123073,-0.01921702481214949,DOID:417,DisGeNet,HumanBase-global,sage
0.4154559908570364,-0.20894404889058651,0.20270414502859307,DOID:2723,DisGeNet,HumanBase-global,sage
0.4306243851675563,0.12435569199050857,1.151498110030287,DOID:848,DisGeNet,HumanBase-global,sage
0.8856754975235964,0.5771840054377452,0.6123538403236585,DOID:12849,DisGeNet,HumanBase-global,sage
0.7348391493060227,0.16768490866232388,-0.28230212948426103,DOID:3571,DisGeNet,HumanBase-global,sage
0.3685898226504751,0.3366305227095552,0.8964750168936426,DOID:374,DisGeNet,HumanBase-global,sage
0.4413923040679512,0.5497056413140711,-0.37669564292287505,DOID:110,DisGeNet,HumanBase-global,sage
0.24551052862745742,0.9598583572604227,0.6941340323755811,DOID:2355,DisGeNet,HumanBase-global,sage
0.9938293589004454,0.6362435479740352,0.05564429251048659,DOID:4159,DisGeNet,HumanBase-global,sage
0.7385301068116871,1.518125609005103,-0.3712078395911615,DOID:6000,DisGeNet,HumanBase-global,sage
0.747497885731863,2.2298841266611364,0.5082210022256799,DOID:9351,DisGeNet,HumanBase-global,sage
0.42155344897854014,0.29127646506479266,0.13282375384735098,DOID:1247,DisGeNet,HumanBase-global,sage
0.981495305192955,0.6863015142281828,1.904162894742067,DOID:2786,DisGeNet,HumanBase-global,sage
0.6636118451371529,1.1610053373715379,0.738056641406913,DOID:0050700,DisGeNet,HumanBase-global,sage
0.9134045515599485,0.9873891097548422,0.9259360426626656,DOID:480,DisGeNet,HumanBase-global,sage
1.3060550930045818,0.5330156726334432,1.2499651727217662,DOID:3620,DisGeNet,HumanBase-global,sage
0.721072710707711,0.6309549423823697,0.020804599834816986,DOID:6050,DisGeNet,HumanBase-global,sage
0.7615137374495798,0.7049626102016473,1.4996316378239274,DOID:9837,DisGeNet,HumanBase-global,sage
0.9239256183143897,0.6015391876136489,-0.08221400287742729,DOID:1682,DisGeNet,HumanBase-global,sage
0.5473849105157136,0.18958141899572917,0.05040002782428598,DOID:2256,DisGeNet,HumanBase-global,sage
0.4613593755668881,-0.016638517450036548,0.2185998536754345,DOID:10952,DisGeNet,HumanBase-global,sage
0.6462501481723509,0.05279888091341186,0.2221848686754175,DOID:11383,DisGeNet,HumanBase-global,sage
0.41223372530943936,0.4730541059460416,0.9271915595887262,DOID:161,DisGeNet,HumanBase-global,sage
0.6818762322260526,0.16868978134354687,0.5178747319167354,DOID:1934,DisGeNet,HumanBase-global,sage
0.5066373239572802,0.6351331623701324,-0.1889560002625234,DOID:10124,DisGeNet,HumanBase-global,sage
1.1040764169416328,0.942552770553355,1.3028949000315477,DOID:1891,DisGeNet,HumanBase-global,sage
1.0397708509485108,0.45835446594618456,0.17671690543629828,DOID:0060260,DisGeNet,HumanBase-global,sage
0.5872975483676421,0.12379659012841047,0.5170459488586392,DOID:1924,DisGeNet,HumanBase-global,sage
1.1506527878070707,0.003181339788850289,1.7311866019819295,DOID:0050567,DisGeNet,HumanBase-global,sage
0.5721749987922371,0.7807361014929453,1.3143234026014379,DOID:3891,DisGeNet,HumanBase-global,sage
0.5287244306427343,0.9171655965645006,0.44805750137732736,DOID:9455,DisGeNet,HumanBase-global,sage
0.939192106298257,0.191092032558497,0.7489802623827,DOID:263,DisGeNet,HumanBase-global,sage
0.8708756167587215,1.656413199160529,0.6210772108711465,DOID:1205,DisGeNet,HumanBase-global,sage
0.7232715686190967,0.5037395293821794,0.521513088432813,DOID:381,DisGeNet,HumanBase-global,sage
1.4678817672764324,0.27012969662621805,1.0796423669510165,DOID:120,DisGeNet,HumanBase-global,sage
0.9379609558193647,0.19014733229866093,0.5350889643721097,DOID:289,DisGeNet,HumanBase-global,sage
1.0813211432950234,0.39169298350739423,2.6138558526744937,DOID:50,DisGeNet,HumanBase-global,sage
1.313235133120837,0.03741980905266199,0.17613470514814034,DOID:1324,DisGeNet,HumanBase-global,sage
0.8403659761505349,1.1100279940344733,0.14150206546359487,DOID:5082,DisGeNet,HumanBase-global,sage
0.7181389570699364,0.5006826162070486,1.6124318571962992,DOID:934,DisGeNet,HumanBase-global,sage
1.1122349510259322,1.6464283158356054,0.7992775667511756,DOID:680,DisGeNet,HumanBase-global,sage
0.8730992894193573,1.108775386882525,0.9657082829272894,DOID:0050888,DisGeNet,HumanBase-global,sage
0.7433888706359968,0.7184353448587772,0.12170586592483632,DOID:10584,DisGeNet,HumanBase-global,sage
0.4176001098461275,0.23522841718884885,0.20063169917270599,DOID:1432,DisGeNet,HumanBase-global,sage
1.6306741616067737,0.01738876431037923,0.449235210304583,DOID:1100,DisGeNet,HumanBase-global,sage
0.5860102047879768,0.5510217293591826,0.5593078186214011,DOID:421,DisGeNet,HumanBase-global,sage
0.477261315549828,0.3485526030716867,0.3333090819659974,DOID:11836,DisGeNet,HumanBase-global,sage
0.8647911016669971,-0.039743794223647995,1.601689389702512,DOID:7148,DisGeNet,HumanBase-global,sage
1.4738977578151324,-0.1104426842371153,0.2811832759480866,DOID:1037,DisGeNet,HumanBase-global,sage
1.0862786663773907,1.2661055092328908,0.924888704119436,DOID:11612,DisGeNet,HumanBase-global,sage
0.7222746606562658,0.8143732768808583,2.0178790024810747,DOID:5418,DisGeNet,HumanBase-global,sage
0.7705011341248209,-0.05984277647805572,1.3874148145858056,DOID:1686,DisGeNet,HumanBase-global,sage
0.9850464800570613,1.0250915920863697,0.36025419877510323,DOID:1074,DisGeNet,HumanBase-global,sage
1.375830081051653,1.0028695686471125,0.66008708693583,DOID:4079,DisGeNet,HumanBase-global,sage
0.9185512182446584,0.621133859161054,2.4653477882960275,DOID:767,DisGeNet,HumanBase-global,sage
1.1132236245918181,0.7829517464097725,0.013339887059672284,DOID:9975,DisGeNet,HumanBase-global,sage
1.4132263208569902,0.8365017888436646,1.1554429915611368,DOID:10629,DisGeNet,HumanBase-global,sage
3.418037653991959,1.8833652373720653,0.864673471823235,DOID:700,DisGeNet,HumanBase-global,sage
0.5089889201509984,-0.03237566424742657,1.5962618748038238,DOID:9741,DisGeNet,HumanBase-global,sage
2.7870728762900034,1.8279612795611206,0.7085373404021442,DOID:3650,DisGeNet,HumanBase-global,sage
1.3398315183679745,0.14446557931075907,1.790236330686814,DOID:1790,DisGeNet,HumanBase-global,sage
1.1855164476756117,1.8873045496834266,-0.23584142829713364,DOID:974,DisGeNet,HumanBase-global,sage
0.48989582343255045,0.27388560850893595,0.9747228079939854,DOID:3146,DisGeNet,HumanBase-global,sage
0.8078243805396446,1.3216516833658576,1.3277104771437152,DOID:9252,DisGeNet,HumanBase-global,sage
0.8129896145273261,0.5529927049127852,1.1807051749558004,DOID:1657,DisGeNet,HumanBase-global,sage
0.3644841609994655,0.7567995619925871,0.8412071357879366,DOID:10141,DisGeNet,HumanBase-global,sage
0.8270210279849791,0.054696062899352436,-0.08018509118211463,DOID:0060262,DisGeNet,HumanBase-global,sage
0.9147968864063839,0.09548199431434616,0.31815032196571585,DOID:1425,DisGeNet,HumanBase-global,sage
0.5255122121280358,-0.49191157173645483,0.06675757193045372,DOID:2978,DisGeNet,HumanBase-global,sage
0.7278076432457347,0.30534498769964724,-0.21406937787816177,DOID:7327,DisGeNet,HumanBase-global,sage
0.8912392472092521,1.2158856654642274,1.160112731163298,DOID:6498,DisGeNet,HumanBase-global,sage
1.3007237011098078,0.7802334133398774,0.4429195951528125,DOID:9884,DisGeNet,HumanBase-global,sage
0.837862952175601,0.25560339899744616,0.4679224124427346,DOID:1923,DisGeNet,HumanBase-global,sage
1.3561640600984517,1.3882955120173497,1.6302415062056062,DOID:9993,DisGeNet,HumanBase-global,sage
1.5630402577658284,1.0421872426094805,1.453202842442506,DOID:12336,DisGeNet,HumanBase-global,sage
1.6940682868622898,0.6534282232080998,0.6415047570770123,DOID:4866,DisGeNet,HumanBase-global,sage
3.630662750469866,2.67428092291941,1.8599097169960133,DOID:0050565,DisGeNet,HumanBase-global,sage
1.2857292606833932,2.8732849279646255,0.9425729245013008,DOID:9406,DisGeNet,HumanBase-global,sage
1.3652787339366925,0.36479431550785785,1.2528480703694447,DOID:0050534,DisGeNet,HumanBase-global,sage
0.3931887566391922,0.0886757923845284,0.5962513995010643,DOID:2018,DisGeNet,HumanBase-global,sage
1.272971860720291,0.2675123929985727,0.5902716338880871,DOID:607,DisGeNet,HumanBase-global,sage
2.0020381230906175,1.6454455000584178,0.15578720790566888,DOID:12798,DisGeNet,HumanBase-global,sage
1.8203462852396595,0.3495190014096056,0.39185101504984987,DOID:0050889,DisGeNet,HumanBase-global,sage
0.646029513633376,1.9120951539126994,0.02572963773445478,DOID:898,DisGeNet,HumanBase-global,sage
0.8778787786791142,0.4900083118014331,1.4425543830431637,DOID:10126,DisGeNet,HumanBase-global,sage
2.5971540436505265,0.9673880449132578,0.8624055381532715,DOID:8469,DisGeNet,HumanBase-global,sage
0.9464934186701368,1.0510148724306994,0.13712873701694306,GO:0006650,GOBP,HumanBase-global,gcn
2.737356538027052,0.6411328778412285,0.5262425606913899,GO:0006402,GOBP,HumanBase-global,gcn
2.3806487389994664,2.717901994733529,1.9108374804424277,GO:0010498,GOBP,HumanBase-global,gcn
1.1871601846467625,0.33178205695937013,0.7444101946030781,GO:0006979,GOBP,HumanBase-global,gcn
1.8648591070017013,1.7092306945781686,2.8468410081942586,GO:0097190,GOBP,HumanBase-global,gcn
2.5052078574915377,0.9416286827040291,0.24428307907415786,GO:0090150,GOBP,HumanBase-global,gcn
1.371255416031939,0.6522224515922865,0.161724684948236,GO:0016050,GOBP,HumanBase-global,gcn
2.9657515308861426,3.196877399623189,1.8282880832779111,GO:0007268,GOBP,HumanBase-global,gcn
1.8486325145712568,0.6319859708927998,0.37047263952756765,GO:0006486,GOBP,HumanBase-global,gcn
1.4046565951506693,0.6969115536376973,0.7670337066475942,GO:0006888,GOBP,HumanBase-global,gcn
2.2103671390774484,1.6521155712964493,1.2789872438051684,GO:0006302,GOBP,HumanBase-global,gcn
1.8727961083579687,-0.01905470580594911,-0.1757275111101545,GO:0050821,GOBP,HumanBase-global,gcn
1.9333790722363529,1.1353931479772459,3.980811172631485,GO:0046777,GOBP,HumanBase-global,gcn
2.018176748762679,2.8774758178998603,1.3591698904699072,GO:0048812,GOBP,HumanBase-global,gcn
1.2681706771560266,0.5195562080350824,0.9145515945041529,GO:0010038,GOBP,HumanBase-global,gcn
1.8792149579343893,1.6260760547041033,2.3136361073971563,GO:0022618,GOBP,HumanBase-global,gcn
1.7762217169566954,0.12435876368544216,1.1405977763003459,GO:0006816,GOBP,HumanBase-global,gcn
2.2092735776661625,3.3547526740249953,2.0531931134142676,GO:0043588,GOBP,HumanBase-global,gcn
1.799544702167564,1.128585474135439,2.2464433554070493,GO:0016236,GOBP,HumanBase-global,gcn
1.3736004260641375,0.5101168704249041,1.9775890812358705,GO:0006986,GOBP,HumanBase-global,gcn
2.3777433261322214,0.9328094343391147,0.5812634743494749,GO:0006333,GOBP,HumanBase-global,gcn
2.3945647959331913,1.517766673883234,-0.10707681628430017,GO:0006611,GOBP,HumanBase-global,gcn
1.3508856020104798,0.9109932019810014,1.2445138341074777,GO:0006470,GOBP,HumanBase-global,gcn
2.2090718289619575,2.1217474118379736,3.221204558887061,GO:0006473,GOBP,HumanBase-global,gcn
4.0479246463743355,3.1406305020718364,2.3687965246297713,GO:0045333,GOBP,HumanBase-global,gcn
2.358924922425983,2.792446652503888,0.8724434533272846,GO:0007051,GOBP,HumanBase-global,gcn
3.551017970077179,3.0361009541036013,1.9029869109080955,GO:0006813,GOBP,HumanBase-global,gcn
3.6269250730245264,2.7350988815280832,3.9622472379128566,GO:0006364,GOBP,HumanBase-global,gcn
3.8565171596644374,0.8586913995528404,-0.02578261141878878,GO:0006497,GOBP,HumanBase-global,gcn
2.537831073634867,2.4371190549541057,2.785266883857567,GO:0006805,GOBP,HumanBase-global,gcn
3.3798636362120456,2.602865087430979,2.3864326447943487,GO:0006261,GOBP,HumanBase-global,gcn
2.19115884437272,0.16613052962750305,0.9869862094331054,GO:0046496,GOBP,HumanBase-global,gcn
2.9336538366279195,2.3243799055188155,1.5180659443468412,GO:0006479,GOBP,HumanBase-global,gcn
2.511770224570629,0.6880195312894971,0.03893477914689657,GO:0042147,GOBP,HumanBase-global,gcn
1.9610469162659192,0.9343385636415699,0.6232523663766131,GO:0007030,GOBP,HumanBase-global,gcn
2.0577228677888315,0.5903112913366758,0.9536603857664592,GO:0001676,GOBP,HumanBase-global,gcn
2.862185600067662,2.7338258249350895,1.500940462273156,GO:0009168,GOBP,HumanBase-global,gcn
3.3076083167275594,2.2044482764693405,0.2606426793155243,GO:0000725,GOBP,HumanBase-global,gcn
4.627235423789283,2.355417473442202,2.9095329854452383,GO:0006414,GOBP,HumanBase-global,gcn
1.9773617490635447,0.9774637365593567,0.820661654681063,GO:0015893,GOBP,HumanBase-global,gcn
1.290093620582479,0.8820918293548914,1.6596405617791892,GO:0010970,GOBP,HumanBase-global,gcn
1.8612985531903308,1.4347663125872816,0.8254894899040403,GO:0007033,GOBP,HumanBase-global,gcn
4.608677461734338,3.196993392472923,1.8278963224645697,GO:0008033,GOBP,HumanBase-global,gcn
3.6737981910991113,0.2805867419413567,0.9276812579757896,GO:0030148,GOBP,HumanBase-global,gcn
2.6313000137467784,0.3823562576585825,0.5654535291113283,GO:0006865,GOBP,HumanBase-global,gcn
3.552631151445251,0.8508220610788886,0.9248184512144706,GO:0009062,GOBP,HumanBase-global,gcn
1.2594208962960545,0.5426626148219498,0.8415821694111302,GO:0006650,GOBP,HumanBase-global,sage
2.205321494400023,0.6246246152078578,1.0506399139106448,GO:0006402,GOBP,HumanBase-global,sage
2.7330310067022054,2.8380619858671827,3.366273218756347,GO:0010498,GOBP,HumanBase-global,sage
1.1326924451800013,0.6200912249830253,0.2178425711720201,GO:0006979,GOBP,HumanBase-global,sage
1.8834985329279808,1.6427907657480705,1.6604713573573686,GO:0097190,GOBP,HumanBase-global,sage
3.0463060705953637,1.185759333397821,0.40260063131524176,GO:0090150,GOBP,HumanBase-global,sage
1.5336496039187493,0.7465735047457851,0.10584449326498616,GO:0016050,GOBP,HumanBase-global,sage
3.034326293012362,2.6174645990721506,1.6731251181083802,GO:0007268,GOBP,HumanBase-global,sage
2.4645896573401407,1.6532958462751772,0.20200135474001443,GO:0006486,GOBP,HumanBase-global,sage
1.4488528067234334,1.2501220508724733,0.7494061119884693,GO:0006888,GOBP,HumanBase-global,sage
1.9984186291001407,1.9738572843416724,2.1389150680393714,GO:0006302,GOBP,HumanBase-global,sage
1.6007185753817434,0.046038386465370874,-0.05303403537236831,GO:0050821,GOBP,HumanBase-global,sage
1.8898334587076535,0.35545316496777357,1.276706106634097,GO:0046777,GOBP,HumanBase-global,sage
1.830016165205796,1.6640504507079614,-0.13791803192162258,GO:0048812,GOBP,HumanBase-global,sage
1.9145401490324734,1.013302383227723,0.7532688597928456,GO:0010038,GOBP,HumanBase-global,sage
1.7280071342605596,1.3600112621503206,2.1385455111882394,GO:0022618,GOBP,HumanBase-global,sage
2.4896772272723826,-0.12279649315514526,3.825476550132947,GO:0006816,GOBP,HumanBase-global,sage
